"","STATE","STATENAME","ST_CASE","VE_FORMS","VEH_NO","PER_NO","STR_VEH","COUNTY","DAY","DAYNAME","MONTH","MONTHNAME","HOUR","HOURNAME","MINUTE","MINUTENAME","RUR_URB","RUR_URBNAME","FUNC_SYS","FUNC_SYSNAME","HARM_EV","HARM_EVNAME","MAN_COLL","MAN_COLLNAME","SCH_BUS","SCH_BUSNAME","MAKE","MAKENAME","MAK_MOD","MAK_MODNAME","BODY_TYP","BODY_TYPNAME","MOD_YEAR","MOD_YEARNAME","TOW_VEH","TOW_VEHNAME","SPEC_USE","SPEC_USENAME","EMER_USE","EMER_USENAME","ROLLOVER","ROLLOVERNAME","IMPACT1","IMPACT1NAME","FIRE_EXP","FIRE_EXPNAME","AGE","AGENAME","SEX","SEXNAME","PER_TYP","PER_TYPNAME","INJ_SEV","INJ_SEVNAME","SEAT_POS","SEAT_POSNAME","REST_USE","REST_USENAME","REST_MIS","REST_MISNAME","AIR_BAG","AIR_BAGNAME","EJECTION","EJECTIONNAME","EJ_PATH","EJ_PATHNAME","EXTRICAT","EXTRICATNAME","DRINKING","DRINKINGNAME","ALC_DET","ALC_DETNAME","ALC_STATUS","ALC_STATUSNAME","ATST_TYP","ATST_TYPNAME","ALC_RES","ALC_RESNAME","DRUGS","DRUGSNAME","DRUG_DET","DRUG_DETNAME","DSTATUS","DSTATUSNAME","HOSPITAL","HOSPITALNAME","DOA","DOANAME","DEATH_DA","DEATH_DANAME","DEATH_MO","DEATH_MONAME","DEATH_YR","DEATH_YRNAME","DEATH_HR","DEATH_HRNAME","DEATH_MN","DEATH_MNNAME","DEATH_TM","DEATH_TMNAME","LAG_HRS","LAG_HRSNAME","LAG_MINS","LAG_MINSNAME","P_SF1","P_SF1NAME","P_SF2","P_SF2NAME","P_SF3","P_SF3NAME","WORK_INJ","WORK_INJNAME","HISPANIC","HISPANICNAME","RACE","RACENAME","LOCATION","LOCATIONNAME"
"11",9,"Connecticut",90118,1,1,3,0,1,9,9,7,"July",4,"4:00am-4:59am",11,"11",2,"Urban",1,"Interstate",59,"Traffic Sign Support",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",37,"Honda",37032,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",4,"4-door sedan, hardtop",2013,2013,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",0,"No or Not Reported",28,"28 Years",1,"Male",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",22,"Second Seat, Middle",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",250,"0.250 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",9,"9",7,"July",2018,"2018",4,"4:00-4:59",56,"56",456,"456",0,"0",45,"45",0,"None",0,"None",0,"None",0,"No",99,"Unknown",99,"Unknown",0,"Occupant of a Motor Vehicle"
"12",9,"Connecticut",90156,1,1,1,0,7,15,15,9,"September",7,"7:00am-7:59am",19,"19",2,"Urban",1,"Interstate",45,"Working Motor Vehicle",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",7,"Dodge",7026,"Dodge Avenger",4,"4-door sedan, hardtop",2008,2008,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",35,"35 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",230,"0.230 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",15,"15",9,"September",2018,"2018",7,"7:00-7:59",32,"32",732,"732",0,"0",13,"13",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",0,"Occupant of a Motor Vehicle"
"13",9,"Connecticut",90157,1,1,1,0,11,13,13,9,"September",20,"8:00pm-8:59pm",28,"28",2,"Urban",1,"Interstate",59,"Traffic Sign Support",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",2,"Jeep / Kaiser-Jeep / Willys- Jeep",2404,"Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.)",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2004,2004,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",99,"Reported as Unknown",0,"No or Not Reported",56,"56 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",2,"Partially Ejected",6,"Through Roof Opening (sun-roof, convertible top down)",1,"Extricated",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",140,"0.140 % BAC",0,"No (drugs not involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",5,"EMS Ground",0,"Not Applicable",16,"16",9,"September",2018,"2018",5,"5:00-5:59",31,"31",531,"531",57,"57",3,"3",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",0,"Occupant of a Motor Vehicle"
"14",9,"Connecticut",90182,3,2,3,0,1,19,19,10,"October",19,"7:00pm-7:59pm",18,"18",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",12,"Ford",12032,"Ford Fiesta",4,"4-door sedan, hardtop",2013,2013,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",6,"6 Clock Point",0,"No or Not Reported",25,"25 Years",1,"Male",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",23,"Second Seat, Right Side",20,"None Used / Not Applicable",0,"No",2,"Deployed- Side (door, seatback)",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",10,"0.010 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",20,"20",10,"October",2018,"2018",1,"1:00-1:59",58,"58",158,"158",6,"6",40,"40",0,"None",0,"None",0,"None",0,"No",99,"Unknown",99,"Unknown",0,"Occupant of a Motor Vehicle"
"15",9,"Connecticut",90190,1,1,2,0,7,26,26,10,"October",0,"0:00am-0:59am",22,"22",2,"Urban",1,"Interstate",42,"Tree (Standing Only)",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",32,"Audi",32043,"Audi A4",4,"4-door sedan, hardtop",2004,2004,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",1,"1 Clock Point",0,"No or Not Reported",28,"28 Years",1,"Male",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",13,"Front Seat, Right Side",8,"Restraint Used - Type Unknown",0,"No",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",190,"0.190 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",26,"26",10,"October",2018,"2018",1,"1:00-1:59",8,"8",108,"108",0,"0",46,"46",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",0,"Occupant of a Motor Vehicle"
"16",9,"Connecticut",90191,1,1,1,0,7,14,14,10,"October",99,"Unknown Hours",99,"Unknown Minutes",2,"Urban",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",2,"Jeep / Kaiser-Jeep / Willys- Jeep",2402,"Jeep / Kaiser-Jeep / Willys- Jeep CJ-5/CJ-6/CJ-7/CJ-8",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1978,1978,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",2,"Rollover, Untripped",0,"Non-Collision",0,"No or Not Reported",48,"48 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",3,"Suspected Serious Injury (A)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",110,"0.110 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Not a Fatality (not Applicable)",0,"Occupant of a Motor Vehicle"
"17",9,"Connecticut",90256,2,2,2,0,11,16,16,12,"December",0,"0:00am-0:59am",45,"45",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",59,"Lexus",59035,"Lexus IS-250/300/350/500/200t",4,"4-door sedan, hardtop",2015,2015,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",37,"37 Years",1,"Male",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",13,"Front Seat, Right Side",3,"Shoulder and Lap Belt Used",0,"No",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",240,"0.240 % BAC",0,"No (drugs not involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",0,"Not Transported",7,"Died at Scene",16,"16",12,"December",2018,"2018",1,"1:00-1:59",40,"40",140,"140",0,"0",55,"55",0,"None",0,"None",0,"None",0,"No",99,"Unknown",99,"Unknown",0,"Occupant of a Motor Vehicle"
"18",23,"Maine",230053,1,1,1,0,19,30,30,6,"June",5,"5:00am-5:59am",7,"7",1,"Rural",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",6,"Chrysler",6441,"Chrysler Town and Country",20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2007,2007,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",0,"No or Not Reported",22,"22 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",1,"Deployed- Front",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",177,"0.177 % BAC",1,"Yes (drugs involved)",8,"Not Reported",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",30,"30",6,"June",2018,"2018",5,"5:00-5:59",7,"7",507,"507",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",99,"Unknown",1,"White",0,"Occupant of a Motor Vehicle"
"19",25,"Massachusetts",250053,1,0,1,1,25,21,21,2,"February",21,"9:00pm-9:59pm",40,"40",2,"Urban",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,"40 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",40,"0.040 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",21,"21",2,"February",2018,"2018",21,"21:00-21:59",44,"44",2144,"2144",0,"0",4,"4",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk"
"20",25,"Massachusetts",250059,1,1,1,0,9,12,12,3,"March",0,"0:00am-0:59am",34,"34",2,"Urban",1,"Interstate",24,"Guardrail Face",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",23,"GMC",23481,"GMC C, K, R, V-series pickup/     Sierra",34,"Light Pickup",2008,2008,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",48,"48 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",130,"0.130 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",12,"12",3,"March",2018,"2018",99,"Unknown",99,"Unknown",9999,"Unknown",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"21",25,"Massachusetts",250073,2,2,1,0,27,5,5,4,"April",18,"6:00pm-6:59pm",20,"20",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",38,"Isuzu",38882,"Isuzu Medium/Heavy - COE, low entry",61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",2015,2015,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",40,"40 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",10,"0.010 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",5,"5",4,"April",2018,"2018",19,"19:00-19:59",15,"15",1915,"1915",0,"0",55,"55",0,"None",0,"None",0,"None",1,"Yes",4,"Central or South American",1,"White",0,"Occupant of a Motor Vehicle"
"22",25,"Massachusetts",250092,1,1,1,0,25,6,6,5,"May",2,"2:00am-2:59am",6,"6",2,"Urban",1,"Interstate",26,"Other Traffic Barrier",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",53,"Suzuki",53706,"Suzuki 750cc-over",80,"Two Wheel Motorcycle (excluding motor scooters)",2017,2017,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",49,"49 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",5,"DOT-Compliant Motorcycle Helmet",0,"No",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",30,"0.030 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",6,"6",5,"May",2018,"2018",2,"2:00-2:59",6,"6",206,"206",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",0,"Occupant of a Motor Vehicle"
"23",25,"Massachusetts",250162,1,1,1,0,21,8,8,7,"July",2,"2:00am-2:59am",55,"55",2,"Urban",1,"Interstate",52,"Guardrail End",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",35,"Nissan/Datsun",35402,"Nissan/Datsun Xterra",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2000,2000,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",0,"No or Not Reported",68,"68 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",8,"Deployed- Combination",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",130,"0.130 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",8,"8",7,"July",2018,"2018",3,"3:00-3:59",10,"10",310,"310",0,"0",15,"15",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",78,"Asian or Pacific Islander, no specific (individual) race",0,"Occupant of a Motor Vehicle"
"24",25,"Massachusetts",250235,1,1,1,0,13,25,25,8,"August",17,"5:00pm-5:59pm",38,"38",2,"Urban",1,"Interstate",33,"Curb",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",76,"Yamaha",76706,"Yamaha 750cc or greater",80,"Two Wheel Motorcycle (excluding motor scooters)",2014,2014,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",11,"11 Clock Point",0,"No or Not Reported",53,"53 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",5,"DOT-Compliant Motorcycle Helmet",0,"No",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",130,"0.130 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",0,"Not Transported",7,"Died at Scene",25,"25",8,"August",2018,"2018",99,"Unknown",99,"Unknown",9999,"Unknown",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"25",25,"Massachusetts",250237,1,1,1,0,5,25,25,8,"August",3,"3:00am-3:59am",32,"32",2,"Urban",1,"Interstate",35,"Embankment",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",49,"Toyota",49050,"Toyota Scion tC (2005-2011 only.  See Scion for 2012 on.)",3,"3-door/2-door hatchback",2010,2010,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",2,"Rollover, Untripped",98,"Not Reported",0,"No or Not Reported",26,"26 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",1,"Deployed- Front",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",130,"0.130 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",25,"25",8,"August",2018,"2018",3,"3:00-3:59",52,"52",352,"352",0,"0",20,"20",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",0,"Occupant of a Motor Vehicle"
"26",33,"New Hampshire",330009,2,1,1,0,15,7,7,2,"February",18,"6:00pm-6:59pm",35,"35",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",6,"Angle",0,"No",37,"Honda",37031,"Honda Civic/CRX, del Sol",4,"4-door sedan, hardtop",2012,2012,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",3,"3 Clock Point",0,"No or Not Reported",36,"36 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",3,"Suspected Serious Injury (A)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",109,"0.109 % BAC",0,"No (drugs not involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",5,"EMS Ground",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Not a Fatality (not Applicable)",0,"Occupant of a Motor Vehicle"
"27",33,"New Hampshire",330047,1,1,1,0,13,15,15,6,"June",22,"10:00pm-10:59pm",36,"36",2,"Urban",1,"Interstate",33,"Curb",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",72,"Harley-Davidson",72706,"Harley-Davidson 750cc or greater",80,"Two Wheel Motorcycle (excluding motor scooters)",2011,2011,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",48,"48 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",17,"No Helmet",0,"No",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",136,"0.136 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",5,"EMS Ground",0,"Not Applicable",20,"20",6,"June",2018,"2018",0,"0:00-0:59",41,"41",41,"41",98,"98",5,"5",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"28",33,"New Hampshire",330091,1,1,1,0,11,9,9,9,"September",16,"4:00pm-4:59pm",30,"30",2,"Urban",1,"Interstate",24,"Guardrail Face",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",98,"Other Make",98706,"Other Make 750cc or greater",85,"Unenclosed Three Wheel Motorcycle / Unenclosed Autocycle (1 Rear Wheel)",2008,2008,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",63,"63 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",99,"Reported as Unknown",0,"No",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",77,"0.077 % BAC",0,"No (drugs not involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",0,"Not Transported",7,"Died at Scene",9,"9",9,"September",2018,"2018",16,"16:00-16:59",30,"30",1630,"1630",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"29",33,"New Hampshire",330093,1,1,1,0,13,22,22,9,"September",21,"9:00pm-9:59pm",37,"37",1,"Rural",1,"Interstate",24,"Guardrail Face",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",12,"Ford",12881,"Ford Medium/Heavy - CBE",61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",2004,2004,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",0,"No or Not Reported",30,"30 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",151,"0.151 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",0,"Not Transported",7,"Died at Scene",22,"22",9,"September",2018,"2018",21,"21:00-21:59",37,"37",2137,"2137",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"30",33,"New Hampshire",330099,1,1,1,0,11,7,7,10,"October",0,"0:00am-0:59am",45,"45",2,"Urban",1,"Interstate",35,"Embankment",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",39,"Jaguar",39032,"Jaguar XJ/XJL/XJ6/12/XJR/XJ8/  XJ8L Sedan/Coupe",4,"4-door sedan, hardtop",1998,1998,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",0,"No or Not Reported",23,"23 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",1,"Deployed- Front",2,"Partially Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",225,"0.225 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",0,"Not Transported",7,"Died at Scene",7,"7",10,"October",2018,"2018",0,"0:00-0:59",45,"45",45,"45",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",1,"Mexican",1,"White",0,"Occupant of a Motor Vehicle"
"31",34,"New Jersey",340082,1,1,1,0,29,14,14,2,"February",23,"11:00pm-11:59pm",14,"14",2,"Urban",1,"Interstate",35,"Embankment",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",69,"Other Import",69063,"Other Import McLaren",1,"Convertible(excludes sun-roof,t-bar)",2017,2017,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",2,"Rollover, Untripped",12,"12 Clock Point",1,"Yes",26,"26 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",99,"Reported as Unknown",0,"No",99,"Reported as Deployment Unknown",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",29,"0.029 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",0,"Not Transported",7,"Died at Scene",14,"14",2,"February",2018,"2018",23,"23:00-23:59",14,"14",2314,"2314",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
