"","STATE","STATENAME","ST_CASE","VE_FORMS","VEH_NO","PER_NO","STR_VEH","COUNTY","DAY","DAYNAME","MONTH","MONTHNAME","HOUR","HOURNAME","MINUTE","MINUTENAME","RUR_URB","RUR_URBNAME","FUNC_SYS","FUNC_SYSNAME","HARM_EV","HARM_EVNAME","MAN_COLL","MAN_COLLNAME","SCH_BUS","SCH_BUSNAME","MAKE","MAKENAME","MAK_MOD","BODY_TYP","BODY_TYPNAME","MOD_YEAR","MOD_YEARNAME","TOW_VEH","TOW_VEHNAME","SPEC_USE","SPEC_USENAME","EMER_USE","EMER_USENAME","ROLLOVER","ROLLOVERNAME","IMPACT1","IMPACT1NAME","FIRE_EXP","FIRE_EXPNAME","AGE","AGENAME","SEX","SEXNAME","PER_TYP","PER_TYPNAME","INJ_SEV","INJ_SEVNAME","SEAT_POS","SEAT_POSNAME","REST_USE","REST_USENAME","REST_MIS","REST_MISNAME","AIR_BAG","AIR_BAGNAME","EJECTION","EJECTIONNAME","EJ_PATH","EJ_PATHNAME","EXTRICAT","EXTRICATNAME","DRINKING","DRINKINGNAME","ALC_DET","ALC_DETNAME","ALC_STATUS","ALC_STATUSNAME","ATST_TYP","ATST_TYPNAME","ALC_RES","ALC_RESNAME","DRUGS","DRUGSNAME","DRUG_DET","DRUG_DETNAME","DSTATUS","DSTATUSNAME","HOSPITAL","HOSPITALNAME","DOA","DOANAME","DEATH_DA","DEATH_DANAME","DEATH_MO","DEATH_MONAME","DEATH_YR","DEATH_YRNAME","DEATH_HR","DEATH_HRNAME","DEATH_MN","DEATH_MNNAME","DEATH_TM","DEATH_TMNAME","LAG_HRS","LAG_HRSNAME","LAG_MINS","LAG_MINSNAME","P_SF1","P_SF1NAME","P_SF2","P_SF2NAME","P_SF3","P_SF3NAME","WORK_INJ","WORK_INJNAME","HISPANIC","HISPANICNAME","LOCATION","LOCATIONNAME","HELM_USE","HELM_USENAME","HELM_MIS","HELM_MISNAME"
"11",17,"Illinois",170178,1,1,1,0,55,13,13,4,"April",0,"0:00am-0:59am",48,"48",2,"Urban",1,"Interstate",18,"Other Object (not fixed)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",20,"Chevrolet","Chevrolet C, K, R, V-series pickup/Silverado",34,"Light Pickup",2003,"2003",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",9,"Rollover, Unknown Type",1,"1 Clock Point",0,"No or Not Reported",30,"30 Years",1,"Male",2,"Passenger of a Motor Vehicle In-Transport",3,"Suspected Serious Injury (A)",13,"Front Seat, Right Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",1,"Deployed- Front",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",780,"0.780 % BAC",8,"Not Reported",8,"Not Reported",0,"Test Not Given",1,"EMS Air",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"12",17,"Illinois",170194,1,1,1,0,31,17,17,4,"April",3,"3:00am-3:59am",26,"26",2,"Urban",1,"Interstate",20,"Impact Attenuator/Crash Cushion",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",55,"Hyundai","Hyundai Tucson",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2019,"2019",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",27,"27 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",195,"0.195 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",99,"Unknown",99,"Unknown",9999,"Unknown",99,"Unknown",99,"Unknown",9999,"Unknown",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",9,"Unknown",99,"Unknown",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"13",17,"Illinois",170201,1,1,1,0,31,19,19,4,"April",15,"3:00pm-3:59pm",7,"7",2,"Urban",1,"Interstate",8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",37,"Honda","Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2,"2-door sedan,hardtop,coupe",2009,"2009",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",41,"41 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",0,"No Apparent Injury (O)",11,"Front Seat, Left Side",99,"Reported as Unknown",7,"None Used/Not Applicable",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",206,"0.206 % BAC",0,"No (drugs not involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",0,"Not Transported",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"14",17,"Illinois",170206,2,1,1,0,31,28,28,4,"April",3,"3:00am-3:59am",19,"19",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",58,"Infiniti","Infiniti Q50",4,"4-door sedan, hardtop",2015,"2015",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",22,"22 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",2,"Suspected Minor Injury (B)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",213,"0.213 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",0,"Not Transported",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"15",17,"Illinois",170234,1,1,1,0,31,5,5,5,"May",2,"2:00am-2:59am",18,"18",2,"Urban",1,"Interstate",25,"Concrete Traffic Barrier",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",49,"Toyota","Toyota Corolla",4,"4-door sedan, hardtop",2005,"2005",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",0,"No or Not Reported",27,"27 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",369,"0.369 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",5,"5",5,"May",2019,"2019",3,"3:00-3:59",0,"0",300,"300",0,"0",42,"42",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"16",17,"Illinois",170264,2,1,1,0,31,21,21,5,"May",3,"3:00am-3:59am",50,"50",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",7,"Dodge","Dodge Charger",4,"4-door sedan, hardtop",2006,"2006",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",41,"41 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",155,"0.155 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",21,"21",5,"May",2019,"2019",3,"3:00-3:59",50,"50",350,"350",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"17",17,"Illinois",170296,2,0,1,1,43,27,27,5,"May",23,"11:00pm-11:59pm",34,"34",2,"Urban",1,"Interstate",8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"24 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",208,"0.208 % BAC",8,"Not Reported",8,"Not Reported",8,"Not Reported",0,"Not Transported",7,"Died at Scene",27,"27",5,"May",2019,"2019",23,"23:00-23:59",34,"34",2334,"2334",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",1,"Mexican",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant"
"18",17,"Illinois",170300,1,1,1,0,113,19,19,5,"May",2,"2:00am-2:59am",20,"20",1,"Rural",1,"Interstate",21,"Bridge Pier or Support",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",49,"Toyota","Toyota Tundra",34,"Light Pickup",2008,"2008",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",1,"Yes",27,"27 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",99,"Reported as Unknown",7,"None Used/Not Applicable",99,"Reported as Deployment Unknown",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",229,"0.229 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",19,"19",5,"May",2019,"2019",2,"2:00-2:59",20,"20",220,"220",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",1,"Mexican",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"19",17,"Illinois",170393,1,1,1,0,135,2,2,7,"July",21,"9:00pm-9:59pm",33,"33",1,"Rural",1,"Interstate",1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",50,"Triumph","Triumph 750cc or greater",80,"Two Wheel Motorcycle (excluding motor scooters)",2011,"2011",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",0,"Non-Collision",0,"No or Not Reported",58,"58 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",181,"0.181 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",2,"2",7,"July",2019,"2019",21,"21:00-21:59",33,"33",2133,"2133",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",17,"No Helmet",7,"None Used/Not Applicable"
"20",17,"Illinois",170416,2,1,1,0,31,13,13,7,"July",4,"4:00am-4:59am",19,"19",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",35,"Nissan/Datsun","Nissan/Datsun Altima",4,"4-door sedan, hardtop",2007,"2007",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",33,"33 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",347,"0.347 % BAC",9,"Reported as Unknown",8,"Not Reported",8,"Not Reported",5,"EMS Ground",0,"Not Applicable",13,"13",7,"July",2019,"2019",4,"4:00-4:59",50,"50",450,"450",0,"0",31,"31",0,"None",0,"None",0,"None",0,"No",1,"Mexican",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"21",17,"Illinois",170442,2,2,1,0,31,21,21,7,"July",0,"0:00am-0:59am",11,"11",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",7,"Sideswipe - Same Direction",0,"No",35,"Nissan/Datsun","Nissan/Datsun Murano (For 2003-2018 only.  For model years 2019 on, see 35-422.)",6,"Station Wagon (excluding van and truck based)",2011,"2011",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",7,"7 Clock Point",0,"No or Not Reported",43,"43 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",152,"0.152 % BAC",0,"No (drugs not involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",5,"EMS Ground",0,"Not Applicable",21,"21",7,"July",2019,"2019",1,"1:00-1:59",23,"23",123,"123",1,"1",12,"12",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"22",17,"Illinois",170460,1,1,1,0,197,28,28,7,"July",2,"2:00am-2:59am",36,"36",2,"Urban",1,"Interstate",25,"Concrete Traffic Barrier",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",18,"Buick / Opel","Buick / Opel Electra/Electra 225/ Park Limited, Park Avenue, Ultra, Base",4,"4-door sedan, hardtop",1997,"1997",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",1,"1 Clock Point",0,"No or Not Reported",34,"34 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",220,"0.220 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",28,"28",7,"July",2019,"2019",3,"3:00-3:59",35,"35",335,"335",0,"0",59,"59",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"23",17,"Illinois",170481,3,1,1,0,31,4,4,8,"August",1,"1:00am-1:59am",35,"35",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",34,"BMW","BMW 6-series",4,"4-door sedan, hardtop",2014,"2014",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",25,"25 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",2,"Suspected Minor Injury (B)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",86,"0.086 % BAC",0,"No (drugs not involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",2,"Law Enforcement",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"24",17,"Illinois",170491,1,1,1,0,43,7,7,8,"August",22,"10:00pm-10:59pm",7,"7",2,"Urban",1,"Interstate",1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",72,"Harley-Davidson","Harley-Davidson 750cc or greater",80,"Two Wheel Motorcycle (excluding motor scooters)",2006,"2006",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",0,"Non-Collision",0,"No or Not Reported",47,"47 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",179,"0.179 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",8,"Not Reported",0,"Not Applicable",7,"7",8,"August",2019,"2019",22,"22:00-22:59",50,"50",2250,"2250",0,"0",43,"43",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",17,"No Helmet",7,"None Used/Not Applicable"
"25",17,"Illinois",170515,1,1,2,0,197,18,18,8,"August",23,"11:00pm-11:59pm",48,"48",1,"Rural",1,"Interstate",42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",42,"Mercedes-Benz","Mercedes-Benz E Class (97 on)",4,"4-door sedan, hardtop",1997,"1997",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",1,"1 Clock Point",0,"No or Not Reported",46,"46 Years",1,"Male",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",13,"Front Seat, Right Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",204,"0.204 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",1,"EMS Air",0,"Not Applicable",19,"19",8,"August",2019,"2019",2,"2:00-2:59",40,"40",240,"240",2,"2",52,"52",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"26",17,"Illinois",170559,1,1,1,0,119,4,4,9,"September",23,"11:00pm-11:59pm",0,"0",2,"Urban",1,"Interstate",31,"Post, Pole or Other Supports",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",3,"AM General","AM General Hummer (2004 on; see model 421 for 1993-2003)",16,"Utility station wagon (includes suburban limousines, Suburban, Travellall, Grand Wagoneer)",2005,"2005",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",9,"Rollover, Unknown Type",12,"12 Clock Point",0,"No or Not Reported",40,"40 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",20,"Not Deployed",1,"Totally Ejected",6,"Through Roof Opening (sun-roof, convertible top down)",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",10,"0.010 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",4,"4",9,"September",2019,"2019",23,"23:00-23:59",0,"0",2300,"2300",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"27",17,"Illinois",170567,1,1,1,0,31,9,9,9,"September",4,"4:00am-4:59am",45,"45",2,"Urban",1,"Interstate",25,"Concrete Traffic Barrier",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",37,"Honda","Honda Civic/CRX, del Sol",4,"4-door sedan, hardtop",2009,"2009",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",10,"10 Clock Point",0,"No or Not Reported",25,"25 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",181,"0.181 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",9,"9",9,"September",2019,"2019",4,"4:00-4:59",45,"45",445,"445",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"28",17,"Illinois",170648,3,1,1,0,197,18,18,5,"May",10,"10:00am-10:59am",34,"34",2,"Urban",1,"Interstate",23,"Bridge Rail (Includes parapet)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",72,"Harley-Davidson","Harley-Davidson 750cc or greater",82,"Three-wheel Motorcycle (2 Rear Wheels)",2018,"2018",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",60,"60 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",47,"0.047 % BAC",0,"No (drugs not involved)",8,"Not Reported",8,"Not Reported",5,"EMS Ground",0,"Not Applicable",18,"18",5,"May",2019,"2019",12,"12:00-12:59",42,"42",1242,"1242",2,"2",8,"8",0,"None",0,"None",0,"None",0,"No",1,"Mexican",0,"Occupant of a Motor Vehicle",19,"Helmet, Unknown if DOT-Compliant",0,"No Indication of Mis-Use"
"29",17,"Illinois",170668,1,0,1,1,103,7,7,10,"October",0,"0:00am-0:59am",33,"33",1,"Rural",1,"Interstate",8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"35 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",361,"0.361 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",7,"7",10,"October",2019,"2019",0,"0:00-0:59",33,"33",33,"33",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",1,"Mexican",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant"
"30",17,"Illinois",170716,1,0,1,1,31,21,21,10,"October",16,"4:00pm-4:59pm",0,"0",2,"Urban",1,"Interstate",8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,"56 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",12,"0.012 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",5,"EMS Ground",0,"Not Applicable",21,"21",10,"October",2019,"2019",16,"16:00-16:59",32,"32",1632,"1632",0,"0",32,"32",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant"
